ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
3355	4_star	star	Derung	Trung	gŭ t⁵⁵ mĕ t⁵⁵	gŭ_t⁵⁵_mĕ_t⁵⁵	g ŭ/u + t ⁵⁵ + m ĕ/e + t ⁵⁵	drun1238	1430	28.01	98.49		1 7 9 1 8 9 4 7 9 1 8	AX_AT_AX_AT	KY_T5_ME_T5	6	6.K.C 6.Y.V 6._._ 6.T.C 6.5.T 6._._ 6.M.C 6.E.V 6._._ 6.T.C 6.5.T	1.6 3.0 0.0 1.6 1.0 0.0 1.6 3.0 0.0 1.6 1.0	gŭ/u+t⁵⁵+mĕ/e+t⁵⁵	0	6054 6052 6051 6055	g - ŭ/u - - + t - - ⁵⁵ + m ĕ/e - + t ⁵⁵
3356	4_star	star	Jingpho	Jingpho	ʃă³³ kan³³	ʃă³³_kan³³	ʃ ă/a ³³ + k a n ³³	jing1260	1430	25.46	97.33		3 7 8 9 1 7 4 8	AXT_AXLT	SA4_KAN4	15	15.S.C 15.A.V 15.4.T 15._._ 15.K.C 15.A.V 15.N.c 15.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʃă/a³³+kan³³	0	6050 6054	- ʃ ă/a ³³ + k - a n ³³
3357	4_star	star	Miju	Deng (Kaman) [Miju]	kɯ³¹ grun³⁵	kɯ³¹_grun³⁵	k ɯ ³¹ + g r u n ³⁵	miju1243	1430	28.47	97.04		1 7 8 9 1 5 7 4 8	AXT_ACXLT	KI3_KRYN2	23	23.K.C 23.I.V 23.3.T 23._._ 23.K.C 23.R.C 23.Y.V 23.N.c 23.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	kɯ³¹+grun³⁵	0	6054 6061	k - ɯ - ³¹ + g r u n ³⁵
3358	4_star	star	DigaroMishmi	Deng(Darang) [Taraon]	khɑ³¹ dɯn⁵⁵	khɑ³¹_dɯn⁵⁵	kʰ ɑ ³¹ + d ɯ n ⁵⁵	diga1241	1430	28.5	96.88		1 7 8 9 1 7 4 8	AXT_AXLT	KA3_TIN5	7	7.K.C 7.A.V 7.3.T 7._._ 7.T.C 7.I.V 7.N.c 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	kʰɑ³¹+dɯn⁵⁵	0	6054 6052	kʰ - ɑ - ³¹ + d ɯ n ⁵⁵
3359	4_star	star	IduMishmi	Lhoba (yidu) [Idu]	ɑ⁵⁵ nde⁵⁵ kɹu⁵⁵	ɑ⁵⁵_nde⁵⁵_kɹu⁵⁵	ɑ ⁵⁵ + ⁿd e ⁵⁵ + k ɹ u ⁵⁵	idum1241	1430	29.45	95.65		7 8 9 1 7 8 9 1 5 7 8	XT_AXT_ACXT	A5_TE5_KRY5	13	13.A.V 13.5.T 13._._ 13.T.C 13.E.V 13.5.T 13._._ 13.K.C 13.R.C 13.Y.V 13.5.T	3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ɑ⁵⁵+ⁿde⁵⁵+kɹu⁵⁵	0	6059 6052 6061	ɑ ⁵⁵ + ⁿd e - ⁵⁵ + k ɹ u - ⁵⁵
3360	4_star	star	Bokar	Lhoba (Bokar) [Bokar]	ta kar	ta_kar	t a + k a r	boka1249	1430	28.37	94.04		1 7 9 1 7 5	AX_AXN	TA_KAR	4	4.T.C 4.A.V 4._._ 4.K.C 4.A.V 4.R.c	2.0 1.5 0.0 2.0 1.5 0.8	ta+kar	0	6052 6053	t a - - + - k a r -
3361	4_star	star	Puroik	Luoba (Sulung) [Puroik]	ha³³ ɣat⁵³	ha³³_ɣat⁵³	h a ³³ + ɣ a t ⁵³	puro1234	1430	27.32	92.38		3 7 8 9 3 7 1 8	AXT_AXLT	HA4_GAT3	31	31.H.C 31.A.V 31.4.T 31._._ 31.G.C 31.A.V 31.T.c 31.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ha³³+ɣat⁵³	0	6050 6056	- h a ³³ + ɣ a t ⁵³
3462	42_stonerock	stone / rock	TibetanWritten	Tibetan (Written)	rdo	rdo	r d o	clas1254	857	29.24	92.01		5 1 7	ACZ	RTU	39	39.R.C 39.T.C 39.U.V	2.0 1.5 0.8	rdo	0	6154	r d o -
3463	42_stonerock	stone / rock	TibetanLhasa	Tibetan (Lhasa)	to¹³	to¹³	t o ¹³	tibe1272	857	28.37	90.19		1 7 8	AXT	TU2	38	38.T.C 38.U.V 38.2.T	1.6 3.0 1.0	to¹³	0	6143	t o - ¹³
3464	42_stonerock	stone / rock	TibetanDege	Tibetan (Dege)	do³¹	do³¹	d o ³¹	kham1282	857	31.93	91.71		1 7 8	AXT	TU3	37	37.T.C 37.U.V 37.3.T	1.6 3.0 1.0	do³¹	0	6143	d o - ³¹
3465	42_stonerock	stone / rock	TibetanXiahe	Tibetan (Xiahe)	hdo	hdo	h d o	amdo1237	857	34.52	100.48		3 1 7	ACZ	HTU	40	40.H.C 40.T.C 40.U.V	2.0 1.5 0.8	hdo	0	6155	h d o
3466	42_stonerock	stone / rock	TibetanZeku	Tibetan (Zeku)	rdo	rdo	r d o	amdo1237	857	34.52	100.48		5 1 7	ACZ	RTU	41	41.R.C 41.T.C 41.U.V	2.0 1.5 0.8	rdo	0	6154	r d o -
3467	42_stonerock	stone / rock	MenbaCuona	Menba (Cuona)	kɔr¹³	kɔr¹³	k ɔ r ¹³		857				1 7 5 8	AXLT	KUR2	21	21.K.C 21.U.V 21.R.c 21.2.T	1.6 3.0 1.1 1.0	kɔr¹³	0	6152	k ɔ r ¹³
3468	42_stonerock	stone / rock	MenbaMotuo	Menba (Motuo)	luŋ	luŋ	l u ŋ		857				5 7 4	AXN	LYN	22	22.L.C 22.Y.V 22.N.c	2.0 1.5 0.8	luŋ	0	6141	- l u ŋ -
3469	42_stonerock	stone / rock	QiangMawo	Qiang (Mawo)	ʁlu pi	ʁlu_pi	ʁ l u + p i	nort2722	857	32.28	103.19		5 5 7 9 1 7	ACZ_AX	RLY_PI	32	32.R.C 32.L.C 32.Y.V 32._._ 32.P.C 32.I.V	2.0 1.5 0.8 0.0 2.0 1.5	ʁlu+pi	0	6154 6149	ʁ l u - + p i -
3470	42_stonerock	stone / rock	QiangTaoping	Qiang (Taoping)	ʁo²⁴¹	ʁo²⁴¹	ʁ o ²⁴¹	sout2728	857	31.54	103.38		5 7 8	AXT	RU6	33	33.R.C 33.U.V 33.6.T	1.6 3.0 1.0	ʁo²⁴¹	0	6154	ʁ - o ²⁴¹
3471	42_stonerock	stone / rock	PumiTaoba	Pumi (Taoba)	jã³⁵ ba⁵³	jã³⁵_ba⁵³	j ã ³⁵ + b a ⁵³	nort2723	857	28.66	101.31		6 7 8 9 1 7 8	AXT_AXT	JA2_PA3	30	30.J.C 30.A.V 30.2.T 30._._ 30.P.C 30.A.V 30.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	jã³⁵+ba⁵³	0	6153 6149	- j ã ³⁵ + b a ⁵³
3472	42_stonerock	stone / rock	PumiQinghua	Pumi (Qinghua)	sgø¹³	sgø¹³	s g ø ¹³	sout2729	857	27.84	100.62		3 1 7 8	ACYT	SKU2	29	29.S.C 29.K.C 29.U.V 29.2.T	1.6 1.2 3.0 1.0	sgø¹³	0	6148	s g ø - ¹³
3473	42_stonerock	stone / rock	rGyalrongSomo	rGyalrong (Somo)	ɟjə lək	ɟjə_lək	ɟ j ə + l ə k	jiar1240	857	31.6	102.23		1 6 7 9 5 7 1	ACX_AXN	CJE_LEK	34	34.C.C 34.J.C 34.E.V 34._._ 34.L.C 34.E.V 34.K.c	2.0 1.5 1.5 0.0 2.0 1.5 0.8	ɟjə+lək	0	6153 6141	ɟ j ə - + - l ə k -
3474	42_stonerock	stone / rock	Ergong	Ergong	ʐgiɛ vɛ	ʐgiɛ_vɛ	ʐ g i ɛ + v ɛ	horp1239	857	31.1	101.72		3 1 7 7 9 3 7	ACYZ_AX	SKIE_BE	8	8.S.C 8.K.C 8.I.V 8.E.V 8._._ 8.B.C 8.E.V	2.0 1.5 1.3 0.8 0.0 2.0 1.5	ʐgiɛ+vɛ	0	6148 6149	ʐ g i ɛ - + v ɛ -
3475	42_stonerock	stone / rock	MuyaMinyak	Muya [Minyak]	dʑo⁵³	dʑo⁵³	dʑ o ⁵³	muya1239	857	29.82	102.2		2 7 8	AXT	CU3	25	25.C.C 25.U.V 25.3.T	1.6 3.0 1.0	dʑo⁵³	0	6143	dʑ o - ⁵³
3476	42_stonerock	stone / rock	ZhebaQueyu	Zhaba [Queyu]	lu⁵³	lu⁵³	l u ⁵³	quey1238	857	30.31	100.81		5 7 8	AXT	LY3	51	51.L.C 51.Y.V 51.3.T	1.6 3.0 1.0	lu⁵³	0	6141	- l u - ⁵³
3477	42_stonerock	stone / rock	Guiqiong	Guiqiong	ɣũ³³ mphø⁵⁵	ɣũ³³_mphø⁵⁵	ɣ ũ ³³ + m pʰ ø ⁵⁵	guiq1238	857	30.48	102.13		3 7 8 9 4 1 7 8	AXT_ACYT	GY4_MPU5	10	10.G.C 10.Y.V 10.4.T 10._._ 10.M.C 10.P.C 10.U.V 10.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ɣũ³³+mpʰø⁵⁵	0	6150 6145	ɣ ũ - ³³ + m pʰ ø ⁵⁵
3478	42_stonerock	stone / rock	ErsuGanluo	Ersu (Ganluo)	əʴ⁵⁵ khuɑ⁵⁵	əʴ⁵⁵_khuɑ⁵⁵	ə˞ ⁵⁵ + kʰ w ɑ ⁵⁵	ersu1241	857	29.29	102.21		7 8 9 1 6 7 8	XT_ACXT	E5_KWA5	9	9.E.V 9.5.T 9._._ 9.K.C 9.W.C 9.A.V 9.5.T	3.0 1.0 0.0 1.6 1.2 3.0 1.0	ə˞⁵⁵+kʰwɑ⁵⁵	0	6146 6147	ə˞ ⁵⁵ + kʰ w ɑ ⁵⁵
3479	42_stonerock	stone / rock	Namuyi	Namuyi	lo⁵⁵ quɑ³³	lo⁵⁵_quɑ³³	l o ⁵⁵ + q w ɑ ³³	namu1246	857	28.59	101.9		5 7 8 9 1 6 7 8	AXT_ACXT	LU5_KWA4	26	26.L.C 26.U.V 26.5.T 26._._ 26.K.C 26.W.C 26.A.V 26.4.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	lo⁵⁵+qwɑ³³	0	6141 6147	- l o - ⁵⁵ + q w ɑ ³³
3480	42_stonerock	stone / rock	ShixingXumi	Shixing [Xumi]	jũ³³ kuɐ⁵⁵	jũ³³_kuɐ⁵⁵	j ũ ³³ + k u ɐ ⁵⁵	shix1238	857	28.39	100.4		6 7 8 9 1 7 7 8	AXT_AXYT	JY4_KYE5	35	35.J.C 35.Y.V 35.4.T 35._._ 35.K.C 35.Y.V 35.E.V 35.5.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	jũ³³+kuɐ⁵⁵	0	6153 6150	- j ũ ³³ + k u ɐ ⁵⁵
3481	42_stonerock	stone / rock	YiXide	Yi (Xide)	lu³³̩ ma⁵⁵	lu³³_ma⁵⁵	l u ³³ + m a ⁵⁵	sich1238	857	28.19	102.12		5 7 8 9 4 7 8	AXT_AXT	LY4_MA5	48	48.L.C 48.Y.V 48.4.T 48._._ 48.M.C 48.A.V 48.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lu³³+ma⁵⁵	0	6141 6145	- l u - ³³ + m - a ⁵⁵
3482	42_stonerock	stone / rock	YiDafang	Yi (Dafang)	lɔ³³ mɔ²¹	lɔ³³_mɔ²¹	l ɔ ³³ + m ɔ ²¹	wusa1235	857	25.77	102.37		5 7 8 9 4 7 8	AXT_AXT	LU4_MU3	44	44.L.C 44.U.V 44.4.T 44._._ 44.M.C 44.U.V 44.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lɔ³³+mɔ²¹	0	6141 6145	- l ɔ - ³³ + m - ɔ ²¹
3483	42_stonerock	stone / rock	YiNanjian	Yi (Nanjian)	ka⁵⁵ lo³³	ka⁵⁵_lo³³	k a ⁵⁵ + l o ³³	xish1235	857	24.87	100.71		1 7 8 9 5 7 8	AXT_AXT	KA5_LU4	47	47.K.C 47.A.V 47.5.T 47._._ 47.L.C 47.U.V 47.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ka⁵⁵+lo³³	0	6150 6141	k a - ⁵⁵ + - l o - ³³
3484	42_stonerock	stone / rock	YiNanhua	Yi (Nanhua)	lu̱³³	lu³³	l u ³³	lolo1259	857	25.5	101.3		5 7 8	AXT	LY4	46	46.L.C 46.Y.V 46.4.T	1.6 3.0 1.0	lu³³	0	6141	- l u - ³³
3485	42_stonerock	stone / rock	YiMile	Yi (Mile)	lo³³ mo³³	lo³³_mo³³	l o ³³ + m o ³³		857				5 7 8 9 4 7 8	AXT_AXT	LU4_MU4	45	45.L.C 45.U.V 45.4.T 45._._ 45.M.C 45.U.V 45.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lo³³+mo³³	0	6141 6145	- l o - ³³ + m - o ³³
3486	42_stonerock	stone / rock	MojiangYi	Yi (Mojiang)	lu³³ bɯ²¹	lu³³_bɯ²¹	l u ³³ + b ɯ ²¹	yuan1242	857				5 7 8 9 1 7 8	AXT_AXT	LY4_PI3	24	24.L.C 24.Y.V 24.4.T 24._._ 24.P.C 24.I.V 24.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lu³³+bɯ²¹	0	6141 6149	- l u - ³³ + b ɯ ²¹
3487	42_stonerock	stone / rock	Liso	Lisu	lo⁴⁴ tshɿ³⁵	lo⁴⁴_tshɿ³⁵	l o ⁴⁴ + tsʰ ɿ ³⁵	lisu1250	857	26.91	98.94		5 7 8 9 2 7 8	AXT_AXT	LU5_CI2	20	20.L.C 20.U.V 20.5.T 20._._ 20.C.C 20.I.V 20.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lo⁴⁴+tsʰɿ³⁵	0	6141 6143	- l o - ⁴⁴ + tsʰ ɿ - ³⁵
3488	42_stonerock	stone / rock	LijangNaxi	Naxi (Lijiang)	lv³³ pɑ³³	lv³³_pɑ³³	l v ³³ + p ɑ ³³	naxi1246	857	27.46	100.18		5 3 8 9 1 7 8	ALT_AXT	LB4_PA4	19	19.L.C 19.B.c 19.4.T 19._._ 19.P.C 19.A.V 19.4.T	1.6 1.1 1.0 0.0 1.6 3.0 1.0	lv³³+pɑ³³	0	6144 6149	l v ³³ + p ɑ ³³
3489	42_stonerock	stone / rock	YongningNaxi	Naxi (Yongning)	lɿ³³ mi³³	lɿ³³_mi³³	l ɿ ³³ + m i ³³	naxi1246	857	27.46	100.18		5 7 8 9 4 7 8	AXT_AXT	LI4_MI4	49	49.L.C 49.I.V 49.4.T 49._._ 49.M.C 49.I.V 49.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lɿ³³+mi³³	0	6141 6145	- l ɿ - ³³ + m - i ³³
3490	42_stonerock	stone / rock	BikaHani	Hani (Bika)	lv̱³³ mɔ³³	lv³³_mɔ³³	l v ³³ + m ɔ ³³		857				5 3 8 9 4 7 8	ALT_AXT	LB4_MU4	3	3.L.C 3.B.c 3.4.T 3._._ 3.M.C 3.U.V 3.4.T	1.6 1.1 1.0 0.0 1.6 3.0 1.0	lv³³+mɔ³³	0	6144 6145	l v ³³ + m - ɔ ³³
3491	42_stonerock	stone / rock	HayaHani	Hani (Haya)	xa̱³¹ lu̱³³	xa³¹_lu³³	x a ³¹ + l u ³³		857				3 7 8 9 5 7 8	AXT_AXT	GA3_LY4	12	12.G.C 12.A.V 12.3.T 12._._ 12.L.C 12.Y.V 12.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	xa³¹+lu³³	0	6150 6141	x a - ³¹ + - l u - ³³
3492	42_stonerock	stone / rock	HaobaiHani	Hani (Haobai)	lu³³̥ mɔ³³	lu³³_mɔ³³	l u ³³ + m ɔ ³³		857				5 7 8 9 4 7 8	AXT_AXT	LY4_MU4	11	11.L.C 11.Y.V 11.4.T 11._._ 11.M.C 11.U.V 11.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lu³³+mɔ³³	0	6141 6145	- l u - ³³ + m - ɔ ³³
3493	42_stonerock	stone / rock	Lahu	Lahu	xᴀ³⁵ pɯ³³ si¹¹	xᴀ³⁵_pɯ³³_si¹¹	x a ³⁵ + p ɯ ³³ + s i ¹¹	lahu1253	857	21.27	100.21		3 7 8 9 1 7 8 9 3 7 8	AXT_AXT_AXT	GA2_PI4_SI1	17	17.G.C 17.A.V 17.2.T 17._._ 17.P.C 17.I.V 17.4.T 17._._ 17.S.C 17.I.V 17.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	xa³⁵+pɯ³³+si¹¹	0	6150 6149 6148	x a - ³⁵ + p ɯ ³³ + s - - i ¹¹
3494	42_stonerock	stone / rock	Jinou	Jinuo	lo⁴² mɔ⁴⁴	lo⁴²_mɔ⁴⁴	l o ⁴² + m ɔ ⁴⁴	youl1235	857	22.05	101.06		5 7 8 9 4 7 8	AXT_AXT	LU3_MU5	16	16.L.C 16.U.V 16.3.T 16._._ 16.M.C 16.U.V 16.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lo⁴²+mɔ⁴⁴	0	6141 6145	- l o - ⁴² + m - ɔ ⁴⁴
3495	42_stonerock	stone / rock	DaliBai	Bai (Dali)	tso⁵³ khui⁵⁵	tso⁵³_khui⁵⁵	ts o ⁵³ + kʰ w i ⁵⁵	sout2730	857	25.52	100.29		2 7 8 9 1 6 7 8	AXT_ACXT	CU3_KWI5	5	5.C.C 5.U.V 5.3.T 5._._ 5.K.C 5.W.C 5.I.V 5.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tso⁵³+kʰwi⁵⁵	0	6143 6147	ts o - ⁵³ + kʰ w i ⁵⁵
3496	42_stonerock	stone / rock	JianchuanBai	Bai (Jianchuan)	tso⁴² khui⁵⁵	tso⁴²_khui⁵⁵	ts o ⁴² + kʰ w i ⁵⁵	cent2004	857	26.17	99.71		2 7 8 9 1 6 7 8	AXT_ACXT	CU3_KWI5	14	14.C.C 14.U.V 14.3.T 14._._ 14.K.C 14.W.C 14.I.V 14.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tso⁴²+kʰwi⁵⁵	0	6143 6147	ts o - ⁴² + kʰ w i ⁵⁵
3497	42_stonerock	stone / rock	BijangBai	Bai (Bijiang)	tũ⁴²	tũ⁴²	t ũ ⁴²	nort2724	857	26.93	99.66		1 7 8	AXT	TY3	2	2.T.C 2.Y.V 2.3.T	1.6 3.0 1.0	tũ⁴²	0	6143	t ũ - ⁴²
3498	42_stonerock	stone / rock	Tuja	Tujia	ɣa²¹ pa²¹	ɣa²¹_pa²¹	ɣ a ²¹ + p a ²¹	nort2732	857	29.3	109.76		3 7 8 9 1 7 8	AXT_AXT	GA3_PA3	42	42.G.C 42.A.V 42.3.T 42._._ 42.P.C 42.A.V 42.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɣa²¹+pa²¹	0	6150 6149	ɣ a - ²¹ + p a ²¹
3499	42_stonerock	stone / rock	WrittenBurmese	Burmese (Written)	kjɔk	kjɔk	k j ɔ k	nucl1310	857	20.79	93.97		1 6 7 1	ACXN	KJUK	43	43.K.C 43.J.C 43.U.V 43.K.c	2.0 1.5 1.5 0.8	kjɔk	0	6156	k j ɔ k -
3500	42_stonerock	stone / rock	SpokenBurmese	Burmese (Rangoon)	tɕɑuʔ⁴⁴	tɕɑuʔ⁴⁴	tɕ ɑu ʔ ⁴⁴	nucl1310	857	20.79	93.97		2 7 1 8	AXLT	CAH5	36	36.C.C 36.A.V 36.H.c 36.5.T	1.6 3.0 1.1 1.0	tɕɑuʔ⁴⁴	0	6142	tɕ ɑu ʔ ⁴⁴
3501	42_stonerock	stone / rock	Achang	Achang (Longchuan)	liŋ³¹ kɔʔ⁵⁵; laŋ³¹ kɔʔ⁵⁵	liŋ³¹_kɔʔ⁵⁵	l i ŋ ³¹ + k ɔ ʔ ⁵⁵	acha1249	857	24.35	97.74		5 7 4 8 9 1 7 1 8	AXLT_AXLT	LIN3_KUH5	1	1.L.C 1.I.V 1.N.c 1.3.T 1._._ 1.K.C 1.U.V 1.H.c 1.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	liŋ³¹+kɔʔ⁵⁵	0	6141 6142	- l i ŋ ³¹ + k ɔ ʔ ⁵⁵
3502	42_stonerock	stone / rock	Zaiwa	Zaiwa [Atsi]	lŭ ʔ²¹ kok²¹	lŭ_ʔ²¹_kok²¹	l ŭ/u + ʔ ²¹ + k o k ²¹	zaiw1241	857	24.17	98.36		5 7 9 1 8 9 1 7 1 8	AX_AT_AXLT	LY_H3_KUK3	50	50.L.C 50.Y.V 50._._ 50.H.C 50.3.T 50._._ 50.K.C 50.U.V 50.K.c 50.3.T	1.6 3.0 0.0 1.6 1.0 0.0 1.6 3.0 1.1 1.0	lŭ/u+ʔ²¹+kok²¹	0	6141 6157 6156	- l ŭ/u - - + ʔ ²¹ + k - o k ²¹
3503	42_stonerock	stone / rock	LhaoVo	Langsu [Maru]	lauk³¹ tsaŋ³¹	lauk³¹_tsaŋ³¹	l au k ³¹ + ts a ŋ ³¹	maru1249	857	24.94	99.83		5 7 1 8 9 2 7 4 8	AXLT_AXLT	LAK3_CAN3	18	18.L.C 18.A.V 18.K.c 18.3.T 18._._ 18.C.C 18.A.V 18.N.c 18.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	lauk³¹+tsaŋ³¹	0	6141 6143	- l au k ³¹ + ts a ŋ ³¹
3504	42_stonerock	stone / rock	Nung	Nu (Fugong) [Anong]	luŋ³³	luŋ³³	l u ŋ ³³	nung1282	857	27.29	98.73		5 7 4 8	AXLT	LYN4	27	27.L.C 27.Y.V 27.N.c 27.4.T	1.6 3.0 1.1 1.0	luŋ³³	0	6141	- l u ŋ ³³
3505	42_stonerock	stone / rock	Nusu	Nu (Bijiang) [Nusu]	lu̱⁵³	lu⁵³	l u ⁵³	nusu1239	857	26.73	98.88		5 7 8	AXT	LY3	28	28.L.C 28.Y.V 28.3.T	1.6 3.0 1.0	lu⁵³	0	6141	- l u - ⁵³
3506	42_stonerock	stone / rock	Derung	Trung	luŋ⁵⁵	luŋ⁵⁵	l u ŋ ⁵⁵	drun1238	857	28.01	98.49		5 7 4 8	AXLT	LYN5	6	6.L.C 6.Y.V 6.N.c 6.5.T	1.6 3.0 1.1 1.0	luŋ⁵⁵	0	6141	- l u ŋ ⁵⁵
3507	42_stonerock	stone / rock	Jingpho	Jingpho	n̩³¹ luŋ³¹	n³¹_luŋ³¹	n ³¹ + l u ŋ ³¹	jing1260	857	25.46	97.33		4 8 9 5 7 4 8	AT_AXLT	N3_LYN3	15	15.N.C 15.3.T 15._._ 15.L.C 15.Y.V 15.N.c 15.3.T	1.6 1.0 0.0 1.6 3.0 1.1 1.0	n³¹+luŋ³¹	0	6151 6141	n ³¹ + - l u ŋ ³¹
3508	42_stonerock	stone / rock	Miju	Deng (Kaman) [Miju]	lɑ̆uŋ³⁵	lɑuŋ³⁵	l ɑu ŋ ³⁵	miju1243	857	28.47	97.04		5 7 4 8	AXLT	LAN2	23	23.L.C 23.A.V 23.N.c 23.2.T	1.6 3.0 1.1 1.0	lɑuŋ³⁵	0	6141	- l ɑu ŋ ³⁵
3509	42_stonerock	stone / rock	DigaroMishmi	Deng(Darang) [Taraon]	phlɑŋ³⁵	phlɑŋ³⁵	pʰ l ɑ ŋ ³⁵	diga1241	857	28.5	96.88		1 5 7 4 8	ACXLT	PLAN2	7	7.P.C 7.L.C 7.A.V 7.N.c 7.2.T	1.6 1.2 3.0 1.1 1.0	pʰlɑŋ³⁵	0	6141	pʰ l ɑ ŋ ³⁵
3510	42_stonerock	stone / rock	IduMishmi	Lhoba (yidu) [Idu]	ɑ³¹ lɑŋ⁵⁵	ɑ³¹_lɑŋ⁵⁵	ɑ ³¹ + l ɑ ŋ ⁵⁵	idum1241	857	29.45	95.65		7 8 9 5 7 4 8	XT_AXLT	A3_LAN5	13	13.A.V 13.3.T 13._._ 13.L.C 13.A.V 13.N.c 13.5.T	3.0 1.0 0.0 1.6 3.0 1.1 1.0	ɑ³¹+lɑŋ⁵⁵	0	6146 6141	ɑ ³¹ + - l ɑ ŋ ⁵⁵
3511	42_stonerock	stone / rock	Bokar	Lhoba (Bokar) [Bokar]	ɯ lɯŋ	ɯ_lɯŋ	ɯ + l ɯ ŋ	boka1249	857	28.37	94.04		7 9 5 7 4	X_AXN	I_LIN	4	4.I.V 4._._ 4.L.C 4.I.V 4.N.c	1.5 0.0 2.0 1.5 0.8	ɯ+lɯŋ	0	6146 6141	ɯ - + - l ɯ ŋ -
3512	42_stonerock	stone / rock	Puroik	Luoba (Sulung) [Puroik]	kə³³ pɔʴ³³	kə³³_pɔʴ³³	k ə ³³ + p ɔ˞ ³³	puro1234	857	27.32	92.38		1 7 8 9 1 7 8	AXT_AXT	KE4_PU4	31	31.K.C 31.E.V 31.4.T 31._._ 31.P.C 31.U.V 31.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kə³³+pɔ˞³³	0	6150 6149	k ə - ³³ + p ɔ˞ ³³
3209	2_sun	sun	TibetanWritten	Tibetan (Written)	ȵi ma	ȵi_ma	ɲ i + m a	clas1254	1343	29.24	92.01		4 7 9 4 7	AX_AX	NI_MA	39	39.N.C 39.I.V 39._._ 39.M.C 39.A.V	2.0 1.5 0.0 2.0 1.5	ɲi+ma	0	6226 6227	ɲ - i - - + m a - -
3210	2_sun	sun	TibetanLhasa	Tibetan (Lhasa)	ȵi¹³ ma¹³	ȵi¹³_ma¹³	ɲ i ¹³ + m a ¹³	tibe1272	1343	28.37	90.19		4 7 8 9 4 7 8	AXT_AXT	NI2_MA2	38	38.N.C 38.I.V 38.2.T 38._._ 38.M.C 38.A.V 38.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɲi¹³+ma¹³	0	6226 6227	ɲ - i - ¹³ + m a - ¹³
3211	2_sun	sun	TibetanDege	Tibetan (Dege)	ȵi¹³ ma⁵³	ȵi¹³_ma⁵³	ɲ i ¹³ + m a ⁵³	kham1282	1343	31.93	91.71		4 7 8 9 4 7 8	AXT_AXT	NI2_MA3	37	37.N.C 37.I.V 37.2.T 37._._ 37.M.C 37.A.V 37.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɲi¹³+ma⁵³	0	6226 6227	ɲ - i - ¹³ + m a - ⁵³
3212	2_sun	sun	TibetanXiahe	Tibetan (Xiahe)	ȵə ma	ȵə_ma	ɲ ə + m a	amdo1237	1343	34.52	100.48		4 7 9 4 7	AX_AX	NE_MA	40	40.N.C 40.E.V 40._._ 40.M.C 40.A.V	2.0 1.5 0.0 2.0 1.5	ɲə+ma	0	6226 6227	ɲ - ə - - + m a - -
3213	2_sun	sun	TibetanZeku	Tibetan (Zeku)	ȵə ma	ȵə_ma	ɲ ə + m a	amdo1237	1343	34.52	100.48		4 7 9 4 7	AX_AX	NE_MA	41	41.N.C 41.E.V 41._._ 41.M.C 41.A.V	2.0 1.5 0.0 2.0 1.5	ɲə+ma	0	6226 6227	ɲ - ə - - + m a - -
