ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
MenbaCuona-45_fire-1-1,MenbaCuona-45_fire-1,me¹³,45_fire-1,false,expert,Gao2020,,,
MenbaMotuo-45_fire-1-1,MenbaMotuo-45_fire-1,mi,45_fire-1,false,expert,Gao2020,,,
QiangMawo-45_fire-1-1,QiangMawo-45_fire-1,mə,45_fire-1,false,expert,Gao2020,,,
QiangTaoping-45_fire-1-1,QiangTaoping-45_fire-1,mi³³,45_fire-1,false,expert,Gao2020,,,
PumiTaoba-45_fire-1-1,PumiTaoba-45_fire-1,mɐ³⁵,45_fire-1,false,expert,Gao2020,,,
PumiQinghua-45_fire-1-1,PumiQinghua-45_fire-1,mɐ¹³,45_fire-1,false,expert,Gao2020,,,
rGyalrongSomo-45_fire-1-1,rGyalrongSomo-45_fire-1,tə_mtʃik,45_fire-12,false,expert,Gao2020,,,
Ergong-45_fire-1-1,Ergong-45_fire-1,wmɯ,45_fire-1,false,expert,Gao2020,,,
MuyaMinyak-45_fire-1-1,MuyaMinyak-45_fire-1,mɯ⁵³,45_fire-1,false,expert,Gao2020,,,
ZhebaQueyu-45_fire-1-1,ZhebaQueyu-45_fire-1,mɐ³⁵,45_fire-1,false,expert,Gao2020,,,
Guiqiong-45_fire-1-1,Guiqiong-45_fire-1,mɪ³³̃_tɑ⁵³,45_fire-1,false,expert,Gao2020,,,
ErsuGanluo-45_fire-1-1,ErsuGanluo-45_fire-1,mɛ⁵⁵,45_fire-1,false,expert,Gao2020,,,
Namuyi-45_fire-1-1,Namuyi-45_fire-1,mi⁵⁵,45_fire-1,false,expert,Gao2020,,,
ShixingXumi-45_fire-1-1,ShixingXumi-45_fire-1,ȵɛ³⁵,45_fire-1,false,expert,Gao2020,,,
YiXide-45_fire-1-1,YiXide-45_fire-1,m̩u²¹_tu⁵⁵,45_fire-1,false,expert,Gao2020,,,
YiDafang-45_fire-1-1,YiDafang-45_fire-1,m̩u³³_tɔ⁵⁵,45_fire-1,false,expert,Gao2020,,,
YiNanjian-45_fire-1-1,YiNanjian-45_fire-1,a⁵⁵_to²¹,45_fire-22,false,expert,Gao2020,,,
YiNanhua-45_fire-1-1,YiNanhua-45_fire-1,ᴀ³³_tu̱³³,45_fire-22,false,expert,Gao2020,,,
YiMile-45_fire-1-1,YiMile-45_fire-1,mu̱³³_tɯ̱⁵⁵,45_fire-1,false,expert,Gao2020,,,
MojiangYi-45_fire-1-1,MojiangYi-45_fire-1,mᴀ³³_tu̱²¹,45_fire-1,false,expert,Gao2020,,,
Liso-45_fire-1-1,Liso-45_fire-1,ɑ⁵⁵_to⁵⁵,45_fire-22,false,expert,Gao2020,,,
LijangNaxi-45_fire-1-1,LijangNaxi-45_fire-1,mi³³,45_fire-1,false,expert,Gao2020,,,
YongningNaxi-45_fire-1-1,YongningNaxi-45_fire-1,mv³³,45_fire-1,false,expert,Gao2020,,,
BikaHani-45_fire-1-1,BikaHani-45_fire-1,mi³¹_tsɔ³¹,45_fire-1,false,expert,Gao2020,,,
HayaHani-45_fire-1-1,HayaHani-45_fire-1,mi³¹_dza³¹,45_fire-1,false,expert,Gao2020,,,
HaobaiHani-45_fire-1-1,HaobaiHani-45_fire-1,mi³¹_tsɔ³¹,45_fire-1,false,expert,Gao2020,,,
Lahu-45_fire-1-1,Lahu-45_fire-1,ᴀ³¹_mi³¹,45_fire-1,false,expert,Gao2020,,,
Jinou-45_fire-1-1,Jinou-45_fire-1,mi³³,45_fire-1,false,expert,Gao2020,,,
DaliBai-45_fire-1-1,DaliBai-45_fire-1,xui³³,45_fire-34,false,expert,Gao2020,,,
JianchuanBai-45_fire-1-1,JianchuanBai-45_fire-1,xui³³,45_fire-34,false,expert,Gao2020,,,
BijangBai-45_fire-1-1,BijangBai-45_fire-1,fi³³,45_fire-34,false,expert,Gao2020,,,
Tuja-45_fire-1-1,Tuja-45_fire-1,mi⁵⁵,45_fire-1,false,expert,Gao2020,,,
WrittenBurmese-45_fire-1-1,WrittenBurmese-45_fire-1,mi³,45_fire-1,false,expert,Gao2020,,,
SpokenBurmese-45_fire-1-1,SpokenBurmese-45_fire-1,mi⁵⁵,45_fire-1,false,expert,Gao2020,,,
Achang-45_fire-1-1,Achang-45_fire-1,poi³¹,45_fire-40,false,expert,Gao2020,,,
Zaiwa-45_fire-1-1,Zaiwa-45_fire-1,mji²¹,45_fire-1,false,expert,Gao2020,,,
LhaoVo-45_fire-1-1,LhaoVo-45_fire-1,mji³⁵,45_fire-1,false,expert,Gao2020,,,
Nung-45_fire-1-1,Nung-45_fire-1,tɕhɛ³¹_mi⁵⁵,45_fire-1,false,expert,Gao2020,,,
Nusu-45_fire-1-1,Nusu-45_fire-1,mi⁵⁵,45_fire-1,false,expert,Gao2020,,,
Derung-45_fire-1-1,Derung-45_fire-1,tɯ³¹_mi⁵⁵,45_fire-1,false,expert,Gao2020,,,
Jingpho-45_fire-1-1,Jingpho-45_fire-1,wan³¹,45_fire-46,false,expert,Gao2020,,,
Miju-45_fire-1-1,Miju-45_fire-1,mɑ̆i⁵³,45_fire-1,false,expert,Gao2020,,,
DigaroMishmi-45_fire-1-1,DigaroMishmi-45_fire-1,nɑ³¹_mɯn⁵⁵,45_fire-1,false,expert,Gao2020,,,
IduMishmi-45_fire-1-1,IduMishmi-45_fire-1,mɑ⁵⁵_mɹu⁵⁵,45_fire-1,false,expert,Gao2020,,,
Bokar-45_fire-1-1,Bokar-45_fire-1,ə_mə,45_fire-1,false,expert,Gao2020,,,
Puroik-45_fire-1-1,Puroik-45_fire-1,bæ³³,45_fire-51,false,expert,Gao2020,,,
TibetanWritten-472_ashes-1-1,TibetanWritten-472_ashes-1,go_thal,472_ashes-1,false,expert,Gao2020,,,
TibetanLhasa-472_ashes-1-1,TibetanLhasa-472_ashes-1,kho¹³_thɛ⁵⁵,472_ashes-1,false,expert,Gao2020,,,
TibetanDege-472_ashes-1-1,TibetanDege-472_ashes-1,ko¹³_the⁵³,472_ashes-1,false,expert,Gao2020,,,
TibetanXiahe-472_ashes-1-1,TibetanXiahe-472_ashes-1,tha,472_ashes-1,false,expert,Gao2020,,,
TibetanZeku-472_ashes-1-1,TibetanZeku-472_ashes-1,rdu,472_ashes-5,false,expert,Gao2020,,,
MenbaCuona-472_ashes-1-1,MenbaCuona-472_ashes-1,plᴀ¹³,472_ashes-6,false,expert,Gao2020,,,
MenbaMotuo-472_ashes-1-1,MenbaMotuo-472_ashes-1,thu_lu,472_ashes-1,false,expert,Gao2020,,,
QiangMawo-472_ashes-1-1,QiangMawo-472_ashes-1,tɕi_ɕi_buʐ,472_ashes-8,false,expert,Gao2020,,,
QiangTaoping-472_ashes-1-1,QiangTaoping-472_ashes-1,mə³³_bʐi²⁴¹,472_ashes-9,false,expert,Gao2020,,,
PumiTaoba-472_ashes-1-1,PumiTaoba-472_ashes-1,lyɛ⁵³,472_ashes-10,false,expert,Gao2020,,,
PumiQinghua-472_ashes-1-1,PumiQinghua-472_ashes-1,lyə⁵⁵,472_ashes-10,false,expert,Gao2020,,,
rGyalrongSomo-472_ashes-1-1,rGyalrongSomo-472_ashes-1,scça_kha_lap_pkᴇ,472_ashes-12,false,expert,Gao2020,,,
Ergong-472_ashes-1-1,Ergong-472_ashes-1,vɕɛ,472_ashes-13,false,expert,Gao2020,,,
MuyaMinyak-472_ashes-1-1,MuyaMinyak-472_ashes-1,rɐ³⁵,472_ashes-10,false,expert,Gao2020,,,
ZhebaQueyu-472_ashes-1-1,ZhebaQueyu-472_ashes-1,phi⁵³,472_ashes-15,false,expert,Gao2020,,,
Guiqiong-472_ashes-1-1,Guiqiong-472_ashes-1,tʂhɿ⁵³,472_ashes-16,false,expert,Gao2020,,,
ErsuGanluo-472_ashes-1-1,ErsuGanluo-472_ashes-1,əʴ⁵⁵,472_ashes-17,false,expert,Gao2020,,,
Namuyi-472_ashes-1-1,Namuyi-472_ashes-1,la³⁵,472_ashes-10,false,expert,Gao2020,,,
ShixingXumi-472_ashes-1-1,ShixingXumi-472_ashes-1,pɑ³³_ji³⁵,472_ashes-15,false,expert,Gao2020,,,
YiXide-472_ashes-1-1,YiXide-472_ashes-1,khɯ²¹_ɬa³³,472_ashes-10,false,expert,Gao2020,,,
YiDafang-472_ashes-1-1,YiDafang-472_ashes-1,kho⁵⁵_m̩u²¹,472_ashes-9,false,expert,Gao2020,,,
YiNanjian-472_ashes-1-1,YiNanjian-472_ashes-1,khu̪²¹_tshɑ³⁵,472_ashes-22,false,expert,Gao2020,,,
YiNanhua-472_ashes-1-1,YiNanhua-472_ashes-1,khu²¹_mɯ³³,472_ashes-9,false,expert,Gao2020,,,
YiMile-472_ashes-1-1,YiMile-472_ashes-1,kho²¹_lo³³,472_ashes-10,false,expert,Gao2020,,,
MojiangYi-472_ashes-1-1,MojiangYi-472_ashes-1,kho²¹_phɛ²¹,472_ashes-15,false,expert,Gao2020,,,
Liso-472_ashes-1-1,Liso-472_ashes-1,kho³¹_hɑ³³,472_ashes-26,false,expert,Gao2020,,,
LijangNaxi-472_ashes-1-1,LijangNaxi-472_ashes-1,mbv³³_tɕhi³³,472_ashes-9,false,expert,Gao2020,,,
YongningNaxi-472_ashes-1-1,YongningNaxi-472_ashes-1,luə¹³,472_ashes-10,false,expert,Gao2020,,,
BikaHani-472_ashes-1-1,BikaHani-472_ashes-1,kha³¹_la⁵⁵,472_ashes-10,false,expert,Gao2020,,,
HayaHani-472_ashes-1-1,HayaHani-472_ashes-1,xa³¹_le⁵⁵,472_ashes-10,false,expert,Gao2020,,,
HaobaiHani-472_ashes-1-1,HaobaiHani-472_ashes-1,lɛ⁵⁵̥_v̩³¹_lɛ⁵⁵̥_tshɔ⁵⁵,472_ashes-10,false,expert,Gao2020,,,
Lahu-472_ashes-1-1,Lahu-472_ashes-1,mə³³_e³³,472_ashes-9,false,expert,Gao2020,,,
Jinou-472_ashes-1-1,Jinou-472_ashes-1,a³³_mɐ³³,472_ashes-9,false,expert,Gao2020,,,
DaliBai-472_ashes-1-1,DaliBai-472_ashes-1,su⁵⁵,472_ashes-34,false,expert,Gao2020,,,
JianchuanBai-472_ashes-1-1,JianchuanBai-472_ashes-1,su⁵⁵,472_ashes-34,false,expert,Gao2020,,,
BijangBai-472_ashes-1-1,BijangBai-472_ashes-1,ɕu⁵⁵,472_ashes-34,false,expert,Gao2020,,,
Tuja-472_ashes-1-1,Tuja-472_ashes-1,pu²¹_tshi³⁵,472_ashes-15,false,expert,Gao2020,,,
WrittenBurmese-472_ashes-1-1,WrittenBurmese-472_ashes-1,prɑ²,472_ashes-15,false,expert,Gao2020,,,
SpokenBurmese-472_ashes-1-1,SpokenBurmese-472_ashes-1,pjɑ²²,472_ashes-15,false,expert,Gao2020,,,
Achang-472_ashes-1-1,Achang-472_ashes-1,ŋă³¹_ʐap³⁵,472_ashes-40,false,expert,Gao2020,,,
Zaiwa-472_ashes-1-1,Zaiwa-472_ashes-1,mji²¹_mop⁵⁵,472_ashes-9,false,expert,Gao2020,,,
LhaoVo-472_ashes-1-1,LhaoVo-472_ashes-1,mjĭ³⁵_map⁵⁵,472_ashes-9,false,expert,Gao2020,,,
Nung-472_ashes-1-1,Nung-472_ashes-1,phɯ³¹_iɛ³¹,472_ashes-15,false,expert,Gao2020,,,
Nusu-472_ashes-1-1,Nusu-472_ashes-1,ɬɯ³⁵,472_ashes-10,false,expert,Gao2020,,,
Derung-472_ashes-1-1,Derung-472_ashes-1,pɑ⁵⁵_pu⁵⁵,472_ashes-15,false,expert,Gao2020,,,
Jingpho-472_ashes-1-1,Jingpho-472_ashes-1,tap³¹,472_ashes-1,false,expert,Gao2020,,,
Miju-472_ashes-1-1,Miju-472_ashes-1,tɯ³¹_mɑuŋ³⁵,472_ashes-9,false,expert,Gao2020,,,
DigaroMishmi-472_ashes-1-1,DigaroMishmi-472_ashes-1,gu⁵³,472_ashes-48,false,expert,Gao2020,,,
IduMishmi-472_ashes-1-1,IduMishmi-472_ashes-1,i⁵⁵_gu⁵⁵,472_ashes-48,false,expert,Gao2020,,,
Bokar-472_ashes-1-1,Bokar-472_ashes-1,mə_reː,472_ashes-9,false,expert,Gao2020,,,
Puroik-472_ashes-1-1,Puroik-472_ashes-1,bæ³³_ɣək³³,472_ashes-51,false,expert,Gao2020,,,
TibetanWritten-474_roadway-1-1,TibetanWritten-474_roadway-1,lam,474_roadway-1,false,expert,Gao2020,,,
TibetanLhasa-474_roadway-1-1,TibetanLhasa-474_roadway-1,laŋ¹⁵_kaʔ⁵³,474_roadway-1,false,expert,Gao2020,,,
TibetanDege-474_roadway-1-1,TibetanDege-474_roadway-1,lɑŋ¹³,474_roadway-1,false,expert,Gao2020,,,
TibetanXiahe-474_roadway-1-1,TibetanXiahe-474_roadway-1,lam,474_roadway-1,false,expert,Gao2020,,,
TibetanZeku-474_roadway-1-1,TibetanZeku-474_roadway-1,lam,474_roadway-1,false,expert,Gao2020,,,
MenbaCuona-474_roadway-1-1,MenbaCuona-474_roadway-1,lem¹³,474_roadway-1,false,expert,Gao2020,,,
MenbaMotuo-474_roadway-1-1,MenbaMotuo-474_roadway-1,lam,474_roadway-1,false,expert,Gao2020,,,
QiangMawo-474_roadway-1-1,QiangMawo-474_roadway-1,guʴ_βɑ,474_roadway-8,false,expert,Gao2020,,,
QiangTaoping-474_roadway-1-1,QiangTaoping-474_roadway-1,ʁo³³_dʐe³³,474_roadway-9,false,expert,Gao2020,,,
PumiTaoba-474_roadway-1-1,PumiTaoba-474_roadway-1,ruɐ⁵³,474_roadway-9,false,expert,Gao2020,,,
PumiQinghua-474_roadway-1-1,PumiQinghua-474_roadway-1,ʐuɐ⁵⁵,474_roadway-9,false,expert,Gao2020,,,
rGyalrongSomo-474_roadway-1-1,rGyalrongSomo-474_roadway-1,tʂə_la,474_roadway-9,false,expert,Gao2020,,,
Ergong-474_roadway-1-1,Ergong-474_roadway-1,tɕɛ,474_roadway-9,false,expert,Gao2020,,,
MuyaMinyak-474_roadway-1-1,MuyaMinyak-474_roadway-1,dʑɐ³⁵_lɐ⁵³,474_roadway-9,false,expert,Gao2020,,,
ZhebaQueyu-474_roadway-1-1,ZhebaQueyu-474_roadway-1,ʐə³⁵,474_roadway-9,false,expert,Gao2020,,,
Guiqiong-474_roadway-1-1,Guiqiong-474_roadway-1,fu⁵⁵_tɕɑ⁵⁵,474_roadway-16,false,expert,Gao2020,,,
ErsuGanluo-474_roadway-1-1,ErsuGanluo-474_roadway-1,rɿ⁵⁵_phɑ⁵⁵,474_roadway-9,false,expert,Gao2020,,,
Namuyi-474_roadway-1-1,Namuyi-474_roadway-1,əʴ⁵⁵_gu⁵⁵,474_roadway-8,false,expert,Gao2020,,,
ShixingXumi-474_roadway-1-1,ShixingXumi-474_roadway-1,rɑ⁵⁵_ɦũ³³,474_roadway-9,false,expert,Gao2020,,,
YiXide-474_roadway-1-1,YiXide-474_roadway-1,ga²¹_mo²¹,474_roadway-8,false,expert,Gao2020,,,
YiDafang-474_roadway-1-1,YiDafang-474_roadway-1,dʑo²¹,474_roadway-9,false,expert,Gao2020,,,
YiNanjian-474_roadway-1-1,YiNanjian-474_roadway-1,gɑ⁵⁵_mɑ³³,474_roadway-8,false,expert,Gao2020,,,
YiNanhua-474_roadway-1-1,YiNanhua-474_roadway-1,dʑu³³_mo³³,474_roadway-9,false,expert,Gao2020,,,
YiMile-474_roadway-1-1,YiMile-474_roadway-1,tʂo³³_mᴀ³³,474_roadway-9,false,expert,Gao2020,,,
MojiangYi-474_roadway-1-1,MojiangYi-474_roadway-1,dzo²¹_mo²¹,474_roadway-9,false,expert,Gao2020,,,
Liso-474_roadway-1-1,Liso-474_roadway-1,dʒɛ⁴⁴_gu⁴⁴,474_roadway-9,false,expert,Gao2020,,,
LijangNaxi-474_roadway-1-1,LijangNaxi-474_roadway-1,zɯ³³_gv³³,474_roadway-9,false,expert,Gao2020,,,
YongningNaxi-474_roadway-1-1,YongningNaxi-474_roadway-1,ʐə³¹,474_roadway-9,false,expert,Gao2020,,,
BikaHani-474_roadway-1-1,BikaHani-474_roadway-1,ja⁵⁵_mɔ³³,474_roadway-29,false,expert,Gao2020,,,
HayaHani-474_roadway-1-1,HayaHani-474_roadway-1,ga⁵⁵_ma³³,474_roadway-8,false,expert,Gao2020,,,
HaobaiHani-474_roadway-1-1,HaobaiHani-474_roadway-1,kɔ⁵⁵_mɔ³³,474_roadway-8,false,expert,Gao2020,,,
Lahu-474_roadway-1-1,Lahu-474_roadway-1,zᴀ³¹_qɔ³³,474_roadway-9,false,expert,Gao2020,,,
Jinou-474_roadway-1-1,Jinou-474_roadway-1,jɔ³³_khɔ³³,474_roadway-8,false,expert,Gao2020,,,
DaliBai-474_roadway-1-1,DaliBai-474_roadway-1,thu³³,474_roadway-34,false,expert,Gao2020,,,
JianchuanBai-474_roadway-1-1,JianchuanBai-474_roadway-1,thu³³,474_roadway-34,false,expert,Gao2020,,,
BijangBai-474_roadway-1-1,BijangBai-474_roadway-1,ʈhu³³,474_roadway-34,false,expert,Gao2020,,,
Tuja-474_roadway-1-1,Tuja-474_roadway-1,la⁵³,474_roadway-1,false,expert,Gao2020,,,
WrittenBurmese-474_roadway-1-1,WrittenBurmese-474_roadway-1,lɑm³,474_roadway-1,false,expert,Gao2020,,,
SpokenBurmese-474_roadway-1-1,SpokenBurmese-474_roadway-1,lɑ̃⁵⁵,474_roadway-1,false,expert,Gao2020,,,
Achang-474_roadway-1-1,Achang-474_roadway-1,xʐua⁵⁵,474_roadway-40,false,expert,Gao2020,,,
Zaiwa-474_roadway-1-1,Zaiwa-474_roadway-1,khjo⁵¹,474_roadway-8,false,expert,Gao2020,,,
LhaoVo-474_roadway-1-1,LhaoVo-474_roadway-1,khjɔ³¹,474_roadway-8,false,expert,Gao2020,,,
Nung-474_roadway-1-1,Nung-474_roadway-1,thi³¹_ɹɑ³¹,474_roadway-34,false,expert,Gao2020,,,
Nusu-474_roadway-1-1,Nusu-474_roadway-1,khɹɑ³⁵_phɹɔ³⁵̃,474_roadway-8,false,expert,Gao2020,,,
Derung-474_roadway-1-1,Derung-474_roadway-1,mɯ³¹_lŏ_ŋ⁵³,474_roadway-1,false,expert,Gao2020,,,
Jingpho-474_roadway-1-1,Jingpho-474_roadway-1,lam³³,474_roadway-1,false,expert,Gao2020,,,
Miju-474_roadway-1-1,Miju-474_roadway-1,bloŋ³⁵,474_roadway-1,false,expert,Gao2020,,,
DigaroMishmi-474_roadway-1-1,DigaroMishmi-474_roadway-1,ɑ³¹_lim⁵⁵,474_roadway-1,false,expert,Gao2020,,,
IduMishmi-474_roadway-1-1,IduMishmi-474_roadway-1,ɑ³¹_lioŋ³⁵,474_roadway-1,false,expert,Gao2020,,,
Bokar-474_roadway-1-1,Bokar-474_roadway-1,lam_tə,474_roadway-1,false,expert,Gao2020,,,
Puroik-474_roadway-1-1,Puroik-474_roadway-1,pə³³_zuɛ³³,474_roadway-9,false,expert,Gao2020,,,
TibetanWritten-25_mountain-1-1,TibetanWritten-25_mountain-1,ri,25_mountain-1,false,expert,Gao2020,,,
TibetanLhasa-25_mountain-1-1,TibetanLhasa-25_mountain-1,ri¹³,25_mountain-1,false,expert,Gao2020,,,
TibetanDege-25_mountain-1-1,TibetanDege-25_mountain-1,ri³¹,25_mountain-1,false,expert,Gao2020,,,
TibetanXiahe-25_mountain-1-1,TibetanXiahe-25_mountain-1,rə,25_mountain-1,false,expert,Gao2020,,,
TibetanZeku-25_mountain-1-1,TibetanZeku-25_mountain-1,rə,25_mountain-1,false,expert,Gao2020,,,
MenbaCuona-25_mountain-1-1,MenbaCuona-25_mountain-1,ri¹³,25_mountain-1,false,expert,Gao2020,,,
MenbaMotuo-25_mountain-1-1,MenbaMotuo-25_mountain-1,ri_wu,25_mountain-1,false,expert,Gao2020,,,
QiangMawo-25_mountain-1-1,QiangMawo-25_mountain-1,qhsəp,25_mountain-8,false,expert,Gao2020,,,
QiangTaoping-25_mountain-1-1,QiangTaoping-25_mountain-1,tshuə⁵⁵,25_mountain-1,false,expert,Gao2020,,,
PumiTaoba-25_mountain-1-1,PumiTaoba-25_mountain-1,ri⁵³,25_mountain-1,false,expert,Gao2020,,,
PumiQinghua-25_mountain-1-1,PumiQinghua-25_mountain-1,sGo¹³,25_mountain-11,false,expert,Gao2020,,,
rGyalrongSomo-25_mountain-1-1,rGyalrongSomo-25_mountain-1,ta_wat,25_mountain-12,false,expert,Gao2020,,,
Ergong-25_mountain-1-1,Ergong-25_mountain-1,qa,25_mountain-11,false,expert,Gao2020,,,
MuyaMinyak-25_mountain-1-1,MuyaMinyak-25_mountain-1,mbo⁵⁵,25_mountain-14,false,expert,Gao2020,,,
ZhebaQueyu-25_mountain-1-1,ZhebaQueyu-25_mountain-1,ri³⁵,25_mountain-1,false,expert,Gao2020,,,
Guiqiong-25_mountain-1-1,Guiqiong-25_mountain-1,ʐɿ³⁵,25_mountain-1,false,expert,Gao2020,,,
ErsuGanluo-25_mountain-1-1,ErsuGanluo-25_mountain-1,nbi⁵⁵,25_mountain-14,false,expert,Gao2020,,,
Namuyi-25_mountain-1-1,Namuyi-25_mountain-1,gɛ³³_ku³³,25_mountain-11,false,expert,Gao2020,,,
ShixingXumi-25_mountain-1-1,ShixingXumi-25_mountain-1,dʐũ⁵³_lɑ⁵⁵,25_mountain-19,false,expert,Gao2020,,,
YiXide-25_mountain-1-1,YiXide-25_mountain-1,bo³³,25_mountain-14,false,expert,Gao2020,,,
YiDafang-25_mountain-1-1,YiDafang-25_mountain-1,bɯ²¹,25_mountain-14,false,expert,Gao2020,,,
YiNanjian-25_mountain-1-1,YiNanjian-25_mountain-1,khu̪⁵⁵_dʐɿ²¹,25_mountain-11,false,expert,Gao2020,,,
YiNanhua-25_mountain-1-1,YiNanhua-25_mountain-1,ɣo²¹_mɛ²¹,25_mountain-23,false,expert,Gao2020,,,
YiMile-25_mountain-1-1,YiMile-25_mountain-1,po³³,25_mountain-14,false,expert,Gao2020,,,
MojiangYi-25_mountain-1-1,MojiangYi-25_mountain-1,bɯ²¹,25_mountain-14,false,expert,Gao2020,,,
Liso-25_mountain-1-1,Liso-25_mountain-1,ko⁴⁴,25_mountain-11,false,expert,Gao2020,,,
LijangNaxi-25_mountain-1-1,LijangNaxi-25_mountain-1,ndʑy³¹,25_mountain-27,false,expert,Gao2020,,,
YongningNaxi-25_mountain-1-1,YongningNaxi-25_mountain-1,ɣuɑ³³,25_mountain-23,false,expert,Gao2020,,,
BikaHani-25_mountain-1-1,BikaHani-25_mountain-1,ju³¹_mɔ³³,25_mountain-29,false,expert,Gao2020,,,
HayaHani-25_mountain-1-1,HayaHani-25_mountain-1,xɔ⁵⁵_gɔ³¹,25_mountain-11,false,expert,Gao2020,,,
HaobaiHani-25_mountain-1-1,HaobaiHani-25_mountain-1,kv³¹̩_tʃv³¹̩,25_mountain-11,false,expert,Gao2020,,,
Lahu-25_mountain-1-1,Lahu-25_mountain-1,qhɔ³³,25_mountain-11,false,expert,Gao2020,,,
Jinou-25_mountain-1-1,Jinou-25_mountain-1,ɣɯ³¹_tha⁵⁵,25_mountain-23,false,expert,Gao2020,,,
DaliBai-25_mountain-1-1,DaliBai-25_mountain-1,sv⁵³,25_mountain-34,false,expert,Gao2020,,,
JianchuanBai-25_mountain-1-1,JianchuanBai-25_mountain-1,sṽ⁴²,25_mountain-34,false,expert,Gao2020,,,
BijangBai-25_mountain-1-1,BijangBai-25_mountain-1,ʂẽʴ⁵⁵,25_mountain-34,false,expert,Gao2020,,,
Tuja-25_mountain-1-1,Tuja-25_mountain-1,khu⁵⁵_tsa⁵⁵,25_mountain-11,false,expert,Gao2020,,,
WrittenBurmese-25_mountain-1-1,WrittenBurmese-25_mountain-1,tɔŋ²,25_mountain-38,false,expert,Gao2020,,,
SpokenBurmese-25_mountain-1-1,SpokenBurmese-25_mountain-1,tɑũ²²,25_mountain-38,false,expert,Gao2020,,,
Achang-25_mountain-1-1,Achang-25_mountain-1,pum⁵⁵,25_mountain-14,false,expert,Gao2020,,,
Zaiwa-25_mountain-1-1,Zaiwa-25_mountain-1,pum⁵¹,25_mountain-14,false,expert,Gao2020,,,
LhaoVo-25_mountain-1-1,LhaoVo-25_mountain-1,pam³¹,25_mountain-14,false,expert,Gao2020,,,
Nung-25_mountain-1-1,Nung-25_mountain-1,ɹɿ³¹_ʔuŋ⁵⁵,25_mountain-1,false,expert,Gao2020,,,
Nusu-25_mountain-1-1,Nusu-25_mountain-1,ŋu³⁵_ɑ⁵⁵,25_mountain-44,false,expert,Gao2020,,,
Derung-25_mountain-1-1,Derung-25_mountain-1,lɯ³¹_kɑ⁵⁵,25_mountain-45,false,expert,Gao2020,,,
Jingpho-25_mountain-1-1,Jingpho-25_mountain-1,pum³¹,25_mountain-14,false,expert,Gao2020,,,
Miju-25_mountain-1-1,Miju-25_mountain-1,ɑ³¹_dzɑu³⁵,25_mountain-47,false,expert,Gao2020,,,
DigaroMishmi-25_mountain-1-1,DigaroMishmi-25_mountain-1,thɯi⁵⁵_jɑ⁵⁵,25_mountain-48,false,expert,Gao2020,,,
IduMishmi-25_mountain-1-1,IduMishmi-25_mountain-1,mɑ³¹_jɒ³⁵,25_mountain-49,false,expert,Gao2020,,,
Bokar-25_mountain-1-1,Bokar-25_mountain-1,o_go,25_mountain-11,false,expert,Gao2020,,,
Puroik-25_mountain-1-1,Puroik-25_mountain-1,gɹaŋ³³,25_mountain-11,false,expert,Gao2020,,,
TibetanWritten-837_red-1-1,TibetanWritten-837_red-1,dmar_po,837_red-1,false,expert,Gao2020,,,
TibetanLhasa-837_red-1-1,TibetanLhasa-837_red-1,ma⁵⁵_po⁵³,837_red-1,false,expert,Gao2020,,,
TibetanDege-837_red-1-1,TibetanDege-837_red-1,ma⁵⁵_bo⁵³,837_red-1,false,expert,Gao2020,,,
TibetanXiahe-837_red-1-1,TibetanXiahe-837_red-1,hma_ro,837_red-1,false,expert,Gao2020,,,
TibetanZeku-837_red-1-1,TibetanZeku-837_red-1,ɣma_ro,837_red-1,false,expert,Gao2020,,,
MenbaCuona-837_red-1-1,MenbaCuona-837_red-1,leu⁵⁵,837_red-6,false,expert,Gao2020,,,
MenbaMotuo-837_red-1-1,MenbaMotuo-837_red-1,tsa_lo,837_red-7,false,expert,Gao2020,,,
QiangMawo-837_red-1-1,QiangMawo-837_red-1,ɕi_zi,837_red-8,false,expert,Gao2020,,,
QiangTaoping-837_red-1-1,QiangTaoping-837_red-1,χȵi³¹_ȵi³³,837_red-9,false,expert,Gao2020,,,
PumiTaoba-837_red-1-1,PumiTaoba-837_red-1,ȵɛ⁵⁵_mə⁵³,837_red-9,false,expert,Gao2020,,,
PumiQinghua-837_red-1-1,PumiQinghua-837_red-1,ȵø⁵⁵,837_red-9,false,expert,Gao2020,,,
rGyalrongSomo-837_red-1-1,rGyalrongSomo-837_red-1,kə_wu_rnᴇ,837_red-9,false,expert,Gao2020,,,
Ergong-837_red-1-1,Ergong-837_red-1,nɣiŋ_nɣi,837_red-9,false,expert,Gao2020,,,
MuyaMinyak-837_red-1-1,MuyaMinyak-837_red-1,ni⁵⁵_ni³³,837_red-9,false,expert,Gao2020,,,
ZhebaQueyu-837_red-1-1,ZhebaQueyu-837_red-1,n̥i⁵⁵_n̥i⁵⁵,837_red-9,false,expert,Gao2020,,,
Guiqiong-837_red-1-1,Guiqiong-837_red-1,ȵi⁵⁵_xĩ⁵⁵,837_red-9,false,expert,Gao2020,,,
ErsuGanluo-837_red-1-1,ErsuGanluo-837_red-1,ȵi⁵⁵,837_red-9,false,expert,Gao2020,,,
