SID	SWADESH	YAKHONTOV	ENGLISH	CHINESE	LANGUAGE	COGNATE	FORM	CONCEPTICON_ID	CONCEPTICON_GLOSS
232	38	33	head	头	8	1	qə patʂ		
232	38	33	head	头	9	1	qə³³ po⁵⁵ tʂɿ³³		
232	38	33	head	头	10	1	khu⁵³		
232	38	33	head	头	11	1	qho⁵⁵		
232	38	33	head	头	12	1	ta ko		
232	38	33	head	头	13	13	ʁuə		
232	38	33	head	头	14	13	ʁɐ³⁵ lø³³		
232	38	33	head	头	15	13	xo⁵³		
232	38	33	head	头	16	16	wɛ³³ jɛ⁵³̃		
232	38	33	head	头	17	13	vi³³ li⁵⁵		
232	38	33	head	头	18	13	ʁo⁵⁵ əʴ⁵⁵ ly³³		
232	38	33	head	头	19	13	ʁo³³ ɬo³⁵		
232	38	33	head	头	20	16	i³³ tɕhi³³		
232	38	33	head	头	21	16|1	o³³ gu⁵⁵		
232	38	33	head	头	22	16|34	u²¹ dy⁵⁵		
232	38	33	head	头	23	16|1	u⁵⁵ kɯ̱³³		
232	38	33	head	头	24	16|1	o⁵⁵ ko̱³³		
232	38	33	head	头	25	25|1	ŋu̱³³ kɯ̱³³		
232	38	33	head	头	26	16|34	o⁵⁵ du³³		
232	38	33	head	头	27	1	kv³³ ly³³		
232	38	33	head	头	28	16	ɣo⁵⁵ khuɑ³³		
232	38	33	head	头	29	29|1	v³¹̩ khe³¹		
232	38	33	head	头	30	16|34	u³¹ du³¹		
232	38	33	head	头	31	16|34	v³¹̩ tv³¹̩		
232	38	33	head	头	32	16|1	o³⁵ qo¹¹		
232	38	33	head	头	33	16|1	vu³³ khɛ³³		
232	38	33	head	头	34	34	tɯ³¹ po²¹		
232	38	33	head	头	35	34	tɯ²¹ po²¹		
232	38	33	head	头	36	34	ʈo³³ qɑ⁴⁴		
232	38	33	head	头	37	1	kho⁵⁵ pa⁵⁵		
232	38	33	head	头	38	1	khɔŋ³		
232	38	33	head	头	39	1	khɑũ⁵⁵		
232	38	33	head	头	40	1	nă³¹ kuaŋ³¹		
232	38	33	head	头	41	16	u²¹ lu̱m²¹		
232	38	33	head	头	42	16	a̱u³³ lam³⁵		
232	38	33	head	头	43	43	lɑ³¹ phuŋ⁵⁵		
232	38	33	head	头	44	16|43	u³¹ phu⁵⁵		
232	38	33	head	头	45	16	u⁵⁵		
232	38	33	head	头	46	43	po³³		
232	38	33	head	头	47	1	kɯu⁵³		
232	38	33	head	头	48	1	kɹu⁵³		
232	38	33	head	头	49	1	e⁵⁵ ko⁵⁵ ɹɑ		
232	38	33	head	头	50	43	tum pɯr		
232	38	33	head	头	51	1	kɔ⁵³		
241	39	16	ear	耳朵	1	1	rna		
241	39	16	ear	耳朵	2	1	am⁵⁵ tɕoʔ⁵³		
241	39	16	ear	耳朵	3	1	na⁵⁵ ɕo⁵³		
241	39	16	ear	耳朵	4	1	hnam dʑok		
241	39	16	ear	耳朵	5	1	hnam dʑok		
241	39	16	ear	耳朵	6	1	nem¹³ nɛʔ⁵³		
241	39	16	ear	耳朵	7	1	rna		
241	39	16	ear	耳朵	8	1	nə ku		
241	39	16	ear	耳朵	9	1	ȵi³¹ kie³³		
241	39	16	ear	耳朵	10	1	nɐ⁵⁵ pɐ⁵³		
241	39	16	ear	耳朵	11	1	na⁵⁵ dʒo⁵⁵		
241	39	16	ear	耳朵	12	1	tə rna		
241	39	16	ear	耳朵	13	1	ȵaŋ		
241	39	16	ear	耳朵	14	1	ȵyi³⁵		
241	39	16	ear	耳朵	15	1	ne⁵⁵ po⁵⁵ to⁵⁵		
241	39	16	ear	耳朵	16	1	nɔ³⁵		
241	39	16	ear	耳朵	17	1	nɑ⁵⁵ ku⁵⁵		
241	39	16	ear	耳朵	18	18	hĩ³³ pa³³		
241	39	16	ear	耳朵	19	18	ɬɛ⁵⁵ yi⁵⁵		
241	39	16	ear	耳朵	20	1	n̥ɯ²¹ po³³		
241	39	16	ear	耳朵	21	18	lɔ²¹ pɔ²¹		
241	39	16	ear	耳朵	22	1	nɑ²¹ pu⁵⁵		
241	39	16	ear	耳朵	23	1	no⁵⁵ pᴀ³³		
241	39	16	ear	耳朵	24	1	no³³ pᴀ³³		
241	39	16	ear	耳朵	25	18	lo⁵⁵ pɒ⁵⁵		
241	39	16	ear	耳朵	26	1	nɑ⁴⁴ po⁴⁴		
241	39	16	ear	耳朵	27	18|36	xe⁵⁵ tsɯ³¹		
241	39	16	ear	耳朵	28	18	ɬe³³ pi³¹		
241	39	16	ear	耳朵	29	1	nɔ³¹ pu⁵⁵		
241	39	16	ear	耳朵	30	1	na³¹ bo⁵⁵		
241	39	16	ear	耳朵	31	1	nɔ³¹ pv⁵⁵̩		
241	39	16	ear	耳朵	32	1	nᴀ³¹ pɔ³³		
241	39	16	ear	耳朵	33	1	na³³ kho⁵⁵		
241	39	16	ear	耳朵	34	1	ȵv³³ to⁴²		
241	39	16	ear	耳朵	35	1	jɯ̃³³ tɯ²¹ kuɑ̃⁵⁵		
241	39	16	ear	耳朵	36	36	ẽ³³ tɕui²¹		
241	39	16	ear	耳朵	37	37	ən²¹ tɕhie³⁵		
241	39	16	ear	耳朵	38	1	nɑ³ rwɑk		
241	39	16	ear	耳朵	39	1	nɑ⁵⁵ jwɛʔ⁴⁴		
241	39	16	ear	耳朵	40	1	ni³¹ tʂhua³¹		
241	39	16	ear	耳朵	41	1	nŏ ²¹ phjo²¹		
241	39	16	ear	耳朵	42	1	nə̆³¹ khjɛʔ⁵⁵		
241	39	16	ear	耳朵	43	1	ɑ⁵⁵ nɑ³¹		
241	39	16	ear	耳朵	44	1	n̥ɑ⁵⁵ shə̃ɹ³⁵		
241	39	16	ear	耳朵	45	1	ɑ³¹ nɑ⁵³		
241	39	16	ear	耳朵	46	1	na³³		
241	39	16	ear	耳朵	47	47	iŋ⁵⁵		
241	39	16	ear	耳朵	48	1|51	kɹu⁵³ nɑŋ³⁵		
241	39	16	ear	耳朵	49	1|51	ɑ³¹ kɹu⁵⁵ nɑ⁵⁵		
241	39	16	ear	耳朵	50	1	ȵa ruŋ		
241	39	16	ear	耳朵	51	51	a³³ kuȶ³³		
238	40	20	eye	眼睛	1	1	mig		
238	40	20	eye	眼睛	2	1	miʔ⁵³		
238	40	20	eye	眼睛	3	1	ȵiʔ⁵³		
238	40	20	eye	眼睛	4	1	hȵək		
238	40	20	eye	眼睛	5	1	ɣȵək		
238	40	20	eye	眼睛	6	1	meʔ⁵³		
238	40	20	eye	眼睛	7	1	miŋ		
238	40	20	eye	眼睛	8	8	qən		
238	40	20	eye	眼睛	9	1	mi⁵⁵		
238	40	20	eye	眼睛	10	1	ȵɛ⁵³		
238	40	20	eye	眼睛	11	1	miɑ⁵⁵		
238	40	20	eye	眼睛	12	1	tə mȵak		
238	40	20	eye	眼睛	13	1	mau		
238	40	20	eye	眼睛	14	1	mi⁵³		
238	40	20	eye	眼睛	15	1	ȵe⁵⁵		
238	40	20	eye	眼睛	16	1	ȵɑ³⁵		
238	40	20	eye	眼睛	17	1	miɑ⁵⁵; do⁵⁵ ku⁵⁵		
238	40	20	eye	眼睛	18	1	miɛ⁵⁵		
238	40	20	eye	眼睛	19	1	ȵɛ³³ ji⁵⁵		
238	40	20	eye	眼睛	20	1	ȵɔ³³ dzɿ²¹		
238	40	20	eye	眼睛	21	1	na³³ du³³		
238	40	20	eye	眼睛	22	1	mi̱³³ ɕe²¹		
238	40	20	eye	眼睛	23	1	me̱³³ du²¹		
238	40	20	eye	眼睛	24	1	ne̱³³ sᴀ²¹		
238	40	20	eye	眼睛	25	1	ne̱³³ sɛ³³		
238	40	20	eye	眼睛	26	1	miɛ⁴⁴ sɯ³¹		
238	40	20	eye	眼睛	27	1|37	miə³¹ ly³³		
238	40	20	eye	眼睛	28	1|37	ȵɑ³¹ lɿ³³		
238	40	20	eye	眼睛	29	1	ma̱³³ tsɿ̱³³		
238	40	20	eye	眼睛	30	1	mja̱³³		
238	40	20	eye	眼睛	31	1	ma³³ tsi̱³³		
238	40	20	eye	眼睛	32	1	mɛ⁵⁴ si¹¹		
238	40	20	eye	眼睛	33	1	mja⁴² tsi⁴⁴		
238	40	20	eye	眼睛	34	34	ui³³ sv⁵⁵		
238	40	20	eye	眼睛	35	34	ŋui³³		
238	40	20	eye	眼睛	36	34	vɪ³³̃		
238	40	20	eye	眼睛	37	37	lo³⁵ pu⁵⁵		
238	40	20	eye	眼睛	38	1	mjɑk se¹		
238	40	20	eye	眼睛	39	1	mjɛʔ⁴⁴ si⁵³		
238	40	20	eye	眼睛	40	1	ȵɔʔ⁵⁵ tsiʔ³¹		
238	40	20	eye	眼睛	41	1	mjoʔ²¹ tʃi⁵⁵		
238	40	20	eye	眼睛	42	1	mjɔʔ³¹ tʃik⁵⁵		
238	40	20	eye	眼睛	43	1	ȵi⁵⁵ luŋ⁵⁵		
238	40	20	eye	眼睛	44	1	miɑ⁵³ dʑi³¹		
238	40	20	eye	眼睛	45	1	mĕ ʔ⁵⁵		
238	40	20	eye	眼睛	46	1	mjiʔ³¹		
238	40	20	eye	眼睛	47	1	min⁵⁵		
238	40	20	eye	眼睛	48	37	bɯ³¹ lɯm⁵⁵		
238	40	20	eye	眼睛	49	37	e⁵⁵ lo⁵⁵ bɹɑ⁵⁵		
238	40	20	eye	眼睛	50	1	mik		
238	40	20	eye	眼睛	51	51	kək³³		
240	41	57	nose	鼻子	1	1	sna		
240	41	57	nose	鼻子	2	1	na⁵³ khuʔ⁵³		
240	41	57	nose	鼻子	3	1	n̥a⁵³		
240	41	57	nose	鼻子	4	1	hna		
240	41	57	nose	鼻子	5	1	rn̥a		
240	41	57	nose	鼻子	6	1	nᴀ⁵³		
240	41	57	nose	鼻子	7	1	na wuŋ		
240	41	57	nose	鼻子	8	8	stɤq		
240	41	57	nose	鼻子	9	1	χȵi³¹ qo⁵⁵ pə³³		
240	41	57	nose	鼻子	10	1	n̥ə³⁵ ɣiã⁵³		
240	41	57	nose	鼻子	11	11	xiɛ¹³̃ dʒõ⁵⁵		
240	41	57	nose	鼻子	12	1	tə ʃna		
240	41	57	nose	鼻子	13	1	sni		
240	41	57	nose	鼻子	14	1	sɯ⁵³		
240	41	57	nose	鼻子	15	1	n̥a³⁵ ko⁵³		
240	41	57	nose	鼻子	16	1	ȵo⁵⁵ kũ⁵³		
240	41	57	nose	鼻子	17	1	sɿ⁵⁵ nbu⁵⁵		
240	41	57	nose	鼻子	18	1	ȵi³³ nga⁵⁵		
240	41	57	nose	鼻子	19	1	ȵɑ⁵⁵ qũ³³		
240	41	57	nose	鼻子	20	1|34	n̥a²¹ bi⁵⁵		
240	41	57	nose	鼻子	21	1	nɔ³³ mo⁵⁵		
240	41	57	nose	鼻子	22	1	nɑ⁵⁵ kʰu̱³³		
240	41	57	nose	鼻子	23	1|34	no³³ be̱³³		
240	41	57	nose	鼻子	24	1|34	no³³ bo̱²¹		
240	41	57	nose	鼻子	25	1	no⁵⁵ ko̱²¹		
240	41	57	nose	鼻子	26	1|34	nɑ⁴⁴ kʰu⁴⁴; nɑ⁴⁴ bi³³		
240	41	57	nose	鼻子	27	1	ȵi⁵⁵ məɹ³¹		
240	41	57	nose	鼻子	28	1	ȵi³³ gə³³		
240	41	57	nose	鼻子	29	1	na⁵⁵ me⁵⁵		
240	41	57	nose	鼻子	30	1	na⁵⁵ me⁵⁵		
240	41	57	nose	鼻子	31	1	nɔ⁵⁵ mɛ⁵⁵		
240	41	57	nose	鼻子	32	1	nᴀ³¹ qhɔ⁵³		
240	41	57	nose	鼻子	33	1|36	nɔ³³ to⁴⁴		
240	41	57	nose	鼻子	34	34	pi³¹ fv⁴⁴ tsi⁴⁴		
240	41	57	nose	鼻子	35	1|36	ŋv²¹ khv³³ tɯ²¹		
240	41	57	nose	鼻子	36	36	qhuẽʴ⁴² ʈɯ²¹		
240	41	57	nose	鼻子	37	37	ən³⁵ tɕhi⁵⁵		
240	41	57	nose	鼻子	38	1	hnɑ² khɔŋ³		
240	41	57	nose	鼻子	39	1	n̥ɑ²² khɑũ⁵⁵		
240	41	57	nose	鼻子	40	1	ȵɔŋ⁵⁵; ni³¹ ȵɔŋ⁵⁵		
240	41	57	nose	鼻子	41	1	no̱⁵¹		
240	41	57	nose	鼻子	42	1	nɔ̱³¹		
240	41	57	nose	鼻子	43	1	sɿ³¹ nɑ⁵⁵		
240	41	57	nose	鼻子	44	1	n̥ɑ⁵⁵ kɑ̃³⁵		
240	41	57	nose	鼻子	45	1	ʂɯ³¹ nɑ⁵⁵		
240	41	57	nose	鼻子	46	36	lă⁵⁵ ti⁵¹		
240	41	57	nose	鼻子	47	1	min⁵⁵ nioŋ³⁵		
240	41	57	nose	鼻子	48	1|50	xɑ³¹ niɑ⁵³ pɯm⁵⁵		
240	41	57	nose	鼻子	49	1|34	e⁵⁵ ȵɑŋ⁵⁵ bo⁵⁵		
240	41	57	nose	鼻子	50	50	ʑa pɯm		
240	41	57	nose	鼻子	51	50	pɔk³³		
242	42		mouse	嘴	1	1	kha		
242	42		mouse	嘴	2	1	kha⁵³		
242	42		mouse	嘴	3	1	kha⁵³		
242	42		mouse	嘴	4	1	kha		
242	42		mouse	嘴	5	1	kha		
242	42		mouse	嘴	6	1	khᴀ⁵³		
242	42		mouse	嘴	7	7	no waŋ		
242	42		mouse	嘴	8	8	dzə kuə		
242	42		mouse	嘴	9	1	χqɑ⁵⁵		
242	42		mouse	嘴	10	7	ȵõ³⁵		
242	42		mouse	嘴	11	11	xiõ¹³		
242	42		mouse	嘴	12	1	tə kha		
242	42		mouse	嘴	13	11|10	ɦa mo		
242	42		mouse	嘴	14	7	ŋɯ³⁵ tsø³⁵		
242	42		mouse	嘴	15	15	la⁵³		
242	42		mouse	嘴	16	16	ũ⁵⁵ pɑ⁵³		
242	42		mouse	嘴	17	17|16	sɿ⁵⁵ nphɑ⁵⁵		
242	42		mouse	嘴	18	7	mi³³ mphsɿ⁵⁵		
242	42		mouse	嘴	19	7	ȵi⁵⁵ ɕɑ̃³³		
242	42		mouse	嘴	20	1	kha²¹ phi⁵⁵		
242	42		mouse	嘴	21	7	mi¹³ pu²¹		
242	42		mouse	嘴	22	1	khɑ²¹ phy²¹		
242	42		mouse	嘴	23	7|1	mɛ²¹ khu̱³³		
242	42		mouse	嘴	24	7	ni²¹ phe̱²¹		
242	42		mouse	嘴	25	7	ne̱²¹ pho²¹		
242	42		mouse	嘴	26	7|15	mɯ³¹ lɯ³⁵		
242	42		mouse	嘴	27	7	nv⁵⁵		
242	42		mouse	嘴	28	7	ȵe³¹ to³¹		
242	42		mouse	嘴	29	7	ɔ³¹ me³¹		
242	42		mouse	嘴	30	7	me³¹ bɔ³¹		
242	42		mouse	嘴	32	7	mɔ²¹ qɔ³³		
242	42		mouse	嘴	33	7	mø³³ mø³³		
242	42		mouse	嘴	34	34|1	tɕui³³ kɑ³⁵		
242	42		mouse	嘴	36	34|1	tɕo³³ qo⁵⁵		
242	42		mouse	嘴	37	34	tsa³⁵ tɕhi⁵⁵		
242	42		mouse	嘴	38	16	pɑ³ sɑp		
242	42		mouse	嘴	39	16	pɑ⁵⁵ sɑʔ⁴⁴		
242	42		mouse	嘴	40	7	ȵot⁵⁵		
242	42		mouse	嘴	41	7	nu̱t⁵⁵		
242	42		mouse	嘴	42	7	na̱t⁵⁵		
242	42		mouse	嘴	43	15|10	lo⁵⁵ mo³¹		
242	42		mouse	嘴	44	7	n̥ɑ⁵⁵ khɔ³⁵̃		
242	42		mouse	嘴	45	7	nɯi⁵⁵		
242	42		mouse	嘴	46	1	n̩³¹ kup³¹		
242	42		mouse	嘴	47	34	ȵtɕhɯu⁵³		
242	42		mouse	嘴	48	48	thɯ³¹ rɯm⁵³ bɯm³⁵		
242	42		mouse	嘴	49	1	e⁵⁵ ko⁵⁵ be⁵³		
242	42		mouse	嘴	50	7|16	nap paŋ		
242	42		mouse	嘴	51	51	ɕək³³		
244	43	88	tooth	牙齿	1	1	so		
244	43	88	tooth	牙齿	2	1	so⁵³		
244	43	88	tooth	牙齿	3	1	sho⁵³		
244	43	88	tooth	牙齿	4	1	sho		
244	43	88	tooth	牙齿	5	1	sho		
244	43	88	tooth	牙齿	6	6	wᴀ⁵³		
244	43	88	tooth	牙齿	7	1	ɕa		
244	43	88	tooth	牙齿	8	1	ʂə		
244	43	88	tooth	牙齿	9	1	suə⁵⁵		
244	43	88	tooth	牙齿	10	1	ʂʉ⁵³		
244	43	88	tooth	牙齿	11	1	ʂy⁵⁵		
244	43	88	tooth	牙齿	12	1	tə swa		
244	43	88	tooth	牙齿	13	1	ɕɯ		
244	43	88	tooth	牙齿	14	14	xɯ³⁵		
244	43	88	tooth	牙齿	15	14	ku⁵³		
244	43	88	tooth	牙齿	16	14	xui⁵³		
244	43	88	tooth	牙齿	17	1	ʂɿ⁵⁵ ma⁵⁵		
244	43	88	tooth	牙齿	18	14	xə³³		
244	43	88	tooth	牙齿	19	19	βɛ⁵⁵		
244	43	88	tooth	牙齿	20	20	dʐɿ³³		
244	43	88	tooth	牙齿	21	20	dzə²¹ mo²¹		
244	43	88	tooth	牙齿	22	1	ɕy²¹		
244	43	88	tooth	牙齿	23	1	si²¹;sɯ²¹		
244	43	88	tooth	牙齿	24	20	tʂᴀ³³ ɣɯ²¹		
244	43	88	tooth	牙齿	25	20	dzɛ²¹		
244	43	88	tooth	牙齿	26	1|20	sɿ³¹ tʃhi⁴⁴		
244	43	88	tooth	牙齿	27	14	xɯ³³		
244	43	88	tooth	牙齿	28	14	xi⁵⁵		
244	43	88	tooth	牙齿	29	20	ɔ³¹ tsɿ⁵⁵		
244	43	88	tooth	牙齿	30	1	sɤ³¹		
244	43	88	tooth	牙齿	31	20	ɔ³¹ tʃɯ⁵⁵		
244	43	88	tooth	牙齿	32	20	tsi³¹		
244	43	88	tooth	牙齿	33	20	a³³ tʃɯ³³		
244	43	88	tooth	牙齿	34	20	tsi³³ pɑ⁴⁴		
244	43	88	tooth	牙齿	35	20	tsi³³ pɑ⁴⁴		
244	43	88	tooth	牙齿	36	20	tɕo³³ pɑ⁴⁴		
244	43	88	tooth	牙齿	37	1	si⁵⁵ si⁵⁵		
244	43	88	tooth	牙齿	38	1	thwɑ³		
244	43	88	tooth	牙齿	39	1	tθwɑ⁵⁵		
244	43	88	tooth	牙齿	40	20	tɕoi⁵⁵		
244	43	88	tooth	牙齿	41	20	tsui⁵¹		
244	43	88	tooth	牙齿	42	20	tsɔi³¹		
244	43	88	tooth	牙齿	43	1	ɑ⁵⁵ sɑ⁵⁵		
244	43	88	tooth	牙齿	44	1	shua⁵⁵		
244	43	88	tooth	牙齿	45	1	sɑ⁵³		
244	43	88	tooth	牙齿	46	46	wa³³		
244	43	88	tooth	牙齿	47	1	si⁵⁵		
244	43	88	tooth	牙齿	48	48	lɑŋ³⁵		
244	43	88	tooth	牙齿	49	49	tiɑ³⁵ pɹɑ³⁵		
244	43	88	tooth	牙齿	50	50	jiː tɕuŋ		
244	43	88	tooth	牙齿	51	50	kə³³ tuaŋ³³		
245	44	87	tongue	舌头	1	1	ltɕe		
245	44	87	tongue	舌头	2	1	tɕe⁵³		
245	44	87	tongue	舌头	3	1	tɕe⁵³		
245	44	87	tongue	舌头	4	1	htɕe		
245	44	87	tongue	舌头	5	1	rtɕi		
245	44	87	tongue	舌头	6	1	le⁵³		
245	44	87	tongue	舌头	7	1	le		
245	44	87	tongue	舌头	8	8	zəq		
245	44	87	tongue	舌头	9	8	zɿ³¹ qə⁵⁵		
245	44	87	tongue	舌头	10	1	ɬiɛ⁵³		
245	44	87	tongue	舌头	11	1	ɬie⁵⁵ qho⁵⁵		
245	44	87	tongue	舌头	12	12	tə ʃmᴇ		
245	44	87	tongue	舌头	13	1	vʑɛ		
245	44	87	tongue	舌头	14	1	ʐɐ³⁵		
245	44	87	tongue	舌头	15	1	ɬo⁵³		
245	44	87	tongue	舌头	16	1	dʐɿ³⁵		
245	44	87	tongue	舌头	17	1	htsɿ³³ psɿ⁵⁵		
245	44	87	tongue	舌头	18	1	ji³³ ɬɛ⁵⁵		
245	44	87	tongue	舌头	19	1	ʂɿ⁵⁵		
245	44	87	tongue	舌头	20	20	ha³³ ne³³		
245	44	87	tongue	舌头	21	1	ɬo³³		
245	44	87	tongue	舌头	22	1	lɑ⁵⁵		
245	44	87	tongue	舌头	23	1	lo³³		
245	44	87	tongue	舌头	24	1	lo³³		
245	44	87	tongue	舌头	25	1	so⁵⁵ phɛ²¹		
245	44	87	tongue	舌头	26	1	lɑ⁴⁴ tʃhɯ⁴⁴		
245	44	87	tongue	舌头	27	1	ɕi⁵⁵		
245	44	87	tongue	舌头	28	1	ɕi³¹ mi¹³		
245	44	87	tongue	舌头	29	1	a³¹ la⁵⁵		
245	44	87	tongue	舌头	30	1	la⁵⁵ ma³³		
245	44	87	tongue	舌头	31	1	ɔ³¹ lɔ⁵⁵̥		
245	44	87	tongue	舌头	32	1	xᴀ³³ tɛ³¹		
245	44	87	tongue	舌头	33	33	mø³³ khɹa³³		
245	44	87	tongue	舌头	34	1	tse⁴² phi³¹		
245	44	87	tongue	舌头	35	1	tse⁴² phĩ³¹		
245	44	87	tongue	舌头	36	1	ʈeʴ⁴²		
245	44	87	tongue	舌头	37	1	ji³⁵ la⁵⁵		
245	44	87	tongue	舌头	38	1	hljɑ²		
245	44	87	tongue	舌头	39	1	ɕɑ²²		
245	44	87	tongue	舌头	40	1	ɕɔ⁵⁵		
245	44	87	tongue	舌头	41	1	ʃo⁵¹		
245	44	87	tongue	舌头	42	1	ʃɔ³¹		
245	44	87	tongue	舌头	43	1	phɯ³¹ lɛ³¹		
245	44	87	tongue	舌头	44	44	fɹɑ³⁵		
245	44	87	tongue	舌头	45	1	pɯ³¹ lɑ̆i⁵³		
245	44	87	tongue	舌头	46	1	ʃiŋ³¹ let³¹		
245	44	87	tongue	舌头	47	47	blɑi⁵³		
245	44	87	tongue	舌头	48	48	thɯ³¹ liɯ⁵³ nɑ³⁵		
245	44	87	tongue	舌头	49	1	e⁵⁵ li⁵⁵ nɑ⁵⁵		
245	44	87	tongue	舌头	50	1	a jo		
245	44	87	tongue	舌头	51	51	rye³³		
174	45		claw	爪	1	1	sder mo		
174	45		claw	爪	2	1	ter¹⁵ mo¹³		
174	45		claw	爪	3	3	she⁵⁵ mo⁵³		
174	45		claw	爪	4	1	hder mo		
174	45		claw	爪	5	1	rder mo		
174	45		claw	爪	6	1	der¹³ mo⁵³		
174	45		claw	爪	7	7	tshiŋ naŋ		
174	45		claw	爪	8	8	paʴ xəʴ		
174	45		claw	爪	9	9	i³¹ tshie⁵⁵ dʑi⁵⁵		
174	45		claw	爪	10	9	ʐɛ³⁵̃		
174	45		claw	爪	11	9	sdʒã¹³		
174	45		claw	爪	12	12	pka tʃu wa mᴇ		
174	45		claw	爪	13	13	ʐko		
174	45		claw	爪	14	14	u⁵⁵ ɣi⁵⁵ ŋgɐ³⁵		
174	45		claw	爪	15	3	khø⁵³ sa⁵³		
174	45		claw	爪	16	16	ȵɪ³³̃ ntɕo⁵³		
174	45		claw	爪	17	9	dzɿ⁵⁵ dzɿ⁵⁵		
174	45		claw	爪	18	0			
174	45		claw	爪	19	17	tʂɛ⁵⁵		
174	45		claw	爪	20	3	ɕɿ⁴⁴ si³³		
174	45		claw	爪	21	1	da¹³		
174	45		claw	爪	22	22	khɯ⁵⁵ tɕi̱³³ li̱³³		
174	45		claw	爪	23	0			
174	45		claw	爪	24	9	tɕhi³³ si²¹		
174	45		claw	爪	25	1	de̱²¹		
174	45		claw	爪	26	9	e⁵⁵ tʃhi⁴⁴ phɛ³⁵		
174	45		claw	爪	27	9	tʂɯ³¹; tʂə³¹		
174	45		claw	爪	28	3	tʂɿ³³		
174	45		claw	爪	29	3	sɿ³¹		
174	45		claw	爪	30	3	se³¹		
174	45		claw	爪	31	1	xa³³ ta³¹		
174	45		claw	爪	32	9	khɯ³³ pɛ³³		
174	45		claw	爪	33	3	phɹɔ⁴⁴ sɤ⁴⁴		
174	45		claw	爪	34	9	tso³¹ tsi⁴⁴		
174	45		claw	爪	35	9	tɕui²¹		
174	45		claw	爪	36	9	tɕɪ⁴²̃		
174	45		claw	爪	37	9	tsau⁵⁵ tsi²¹		
174	45		claw	爪	38	9	khre²		
174	45		claw	爪	39	9	tɕhe²²		
174	45		claw	爪	40	9	tɕhi⁵⁵ phʐai⁵⁵		
174	45		claw	爪	41	3	san²¹		
174	45		claw	爪	42	9	khjik⁵⁵ saŋ³⁵		
174	45		claw	爪	43	43	ŋ³¹ ȵin⁵⁵		
174	45		claw	爪	44	3	shə̃ʴ⁵⁵		
174	45		claw	爪	45	1	deʴ⁵⁵ mu⁵⁵		
174	45		claw	爪	46	3	lă³¹ mjin³³		
174	45		claw	爪	47	47	ntshɑ̆n⁵³		
174	45		claw	爪	48	3	ɕi⁵⁵		
174	45		claw	爪	49	3	ʔi⁵⁵ ɕu⁵⁵		
174	45		claw	爪	50	50	lə lam		
174	45		claw	爪	51	50	a³³ læ³³		
263	46	26	foot	脚	1	1	rkaŋ pa		
263	46	26	foot	脚	2	1	kaŋ⁵⁵ pa⁵³		
263	46	26	foot	脚	3	1	kuŋ⁵⁵ ba⁵³		
263	46	26	foot	脚	4	1	hkaŋ wa		
263	46	26	foot	脚	5	1	rkoŋ ŋwa		
263	46	26	foot	脚	6	6	le¹³ mɛʔ⁵³		
263	46	26	foot	脚	7	7	bi		
263	46	26	foot	脚	8	8	dʒɑ qu		
263	46	26	foot	脚	9	8	dʑi⁵⁵		
263	46	26	foot	脚	10	8	tʂhə⁵³		
263	46	26	foot	脚	11	8	tʂhə⁵⁵		
263	46	26	foot	脚	12	12	ta mᴇ		
263	46	26	foot	脚	13	13	ʐko		
263	46	26	foot	脚	14	8	ngɐ³⁵		
263	46	26	foot	脚	15	8	khø⁵³		
263	46	26	foot	脚	16	8	gɑ³⁵		
263	46	26	foot	脚	17	17	əʴ⁵⁵ phɛ⁵⁵		
263	46	26	foot	脚	18	8	ʂɿ³³ kɛ³³		
263	46	26	foot	脚	19	8	khɐ⁵⁵		
263	46	26	foot	脚	20	8	tɕi³³ ɕɿ³³		
263	46	26	foot	脚	21	8	tɕʰi³³ pʰa³³		
263	46	26	foot	脚	22	8	kʰɯ⁵⁵ pi̱³³		
263	46	26	foot	脚	23	8	tɕʰi³³ ɣɯ²¹		
263	46	26	foot	脚	24	8	tɕʰi³³ ɣɯ²¹		
263	46	26	foot	脚	25	8	gɯ̱²¹		
263	46	26	foot	脚	26	8	tʃʰi⁴⁴ pʰɛ³⁵		
263	46	26	foot	脚	27	8	kʰɯ³³		
263	46	26	foot	脚	28	8	khɯ³³ tshe¹³		
263	46	26	foot	脚	29	8	ɔ³¹ tshi⁵⁵		
263	46	26	foot	脚	30	8	a³¹ khɯ⁵⁵		
263	46	26	foot	脚	31	8	ɔ³¹ khɯ⁵⁵		
263	46	26	foot	脚	32	8	kʰɯ³³ sɛ³³		
263	46	26	foot	脚	33	8	ʃɔ³³ kʰi³³		
263	46	26	foot	脚	34	8	ko⁴⁴ le³¹		
263	46	26	foot	脚	35	8	ko⁴⁴		
263	46	26	foot	脚	36	8	ko⁴⁴		
263	46	26	foot	脚	37	8	tɕi²¹		
263	46	26	foot	脚	38	8	khre²		
263	46	26	foot	脚	39	8	tɕhe²²		
263	46	26	foot	脚	40	8	tɕhi⁵⁵		
263	46	26	foot	脚	41	8	khji⁵¹		
263	46	26	foot	脚	42	8	khjik³¹		
263	46	26	foot	脚	43	43	ɑ³¹ xɛ³⁵		
263	46	26	foot	脚	44	8	khɹi³⁵		
263	46	26	foot	脚	45	45	xɹɑ̆i⁵⁵		
263	46	26	foot	脚	46	8	lă³¹ ko³³		
263	46	26	foot	脚	47	47	plɑ⁵⁵		
